25008.105	23854.627	22470.238	21340.807	19881.203	18028.570	16432.373	14719.112	12977.432	11519.802	10413.488	9869.610	9804.519	9732.044	9921.014	10065.465	10200.033	10111.449	10386.802	10402.687	10382.324	10283.495	9973.016	10045.803	9709.768	9570.342	9436.245	9196.682	8926.388	8667.149	8437.629	8241.759	8074.877	7927.808	7789.267	7647.293	7490.754	7310.029	7097.294	7038.352	7006.796	6927.553	6794.736	6604.455	6578.576	6561.040	6475.451	6319.619	6236.136	6245.634	6177.845	6031.784	5963.470	5973.864	5901.198	5745.733	5736.893	5729.132	5635.091	5486.742	5534.945	5495.371	5368.344	5332.147	5339.858	5258.888	5129.462	5177.588	5136.993	5008.617	5014.254	5008.660	4915.044	4853.097	4878.417	4816.018	4698.075	4749.191	4712.857	4592.648	4623.315	4612.553	4514.488	4502.285	4506.193	4427.622	4378.940	4401.499	4340.012	4262.890	4300.143	4257.371	4156.378	4206.684	4178.803	4071.153	4118.162	4100.465	4008.778	4032.173	4027.770	3948.092	3948.998	3962.323	3882.374	3882.928	3887.924	3829.227	3807.735	3827.161	3767.371	3740.954	3771.297	3720.158	3683.216	3710.648	3666.190	3639.545	3639.657	3637.837	3594.233	3623.162	3578.444	3543.567	3557.002	3529.230	3481.735	3523.425	
28144.295	26861.408	25257.363	24313.225	22239.383	20973.582	19086.131	17015.590	14969.346	12994.909	11413.377	10549.893	10393.486	10486.896	10516.938	10796.904	10920.043	10843.038	10997.959	10996.624	10784.476	10924.165	10621.695	10598.805	10291.133	9870.665	9734.061	9531.194	9291.796	9037.887	8777.025	8508.197	8226.004	8066.507	7973.485	7858.250	7708.284	7514.018	7268.708	7243.023	7194.880	7078.444	6890.120	6788.308	6783.794	6697.319	6527.688	6444.722	6446.088	6358.080	6181.045	6168.647	6151.101	6040.391	5884.373	5926.457	5873.520	5726.346	5697.254	5693.859	5594.830	5472.126	5510.616	5453.399	5302.043	5329.628	5308.326	5192.641	5154.089	5163.385	5078.888	4985.456	5020.651	4963.465	4824.858	4882.308	4849.183	4726.211	4749.270	4736.560	4636.020	4625.637	4632.793	4546.360	4505.778	4523.292	4451.048	4390.090	4416.443	4358.633	4277.433	4317.340	4275.273	4177.006	4227.221	4194.533	4083.795	4140.359	4119.121	4013.685	4062.595	4042.471	3949.440	3985.053	3972.079	3892.869	3914.053	3906.364	3835.573	3840.748	3847.201	3772.528	3784.933	3793.438	3724.492	3723.607	3739.349	3674.438	3673.143	3713.895	3642.923	3630.071	3651.196	3593.173	3573.469	3599.407	3544.218	3542.858	
31520.723	30034.537	28699.877	27676.576	25732.111	24134.443	21690.504	19758.316	17394.025	14901.936	12731.037	11422.983	11196.236	11312.256	11426.653	11594.316	11762.363	11790.388	11779.178	11848.650	11719.357	11556.790	11220.112	11145.980	10904.197	10595.291	10275.604	9970.631	9685.615	9414.112	9143.869	8861.140	8552.910	8254.687	8190.417	8074.923	7897.636	7651.790	7506.642	7476.672	7360.864	7157.051	7041.834	7030.028	6920.894	6715.157	6689.686	6658.982	6526.591	6356.655	6390.179	6319.819	6146.956	6125.293	6106.910	5984.585	5870.886	5895.762	5816.658	5635.996	5691.393	5649.036	5504.973	5496.673	5485.231	5372.825	5312.483	5327.002	5241.890	5138.757	5175.050	5113.355	4974.937	5029.550	4988.692	4852.176	4890.733	4868.529	4750.797	4759.676	4752.226	4654.898	4643.409	4648.376	4556.697	4526.667	4538.805	4462.841	4416.089	4434.187	4367.580	4310.998	4339.312	4283.551	4216.629	4251.271	4202.646	4130.292	4167.821	4126.619	4049.821	4086.445	4058.328	3968.179	4020.643	3985.319	3904.630	3950.650	3925.343	3840.451	3885.590	3861.013	3775.907	3834.678	3810.596	3726.061	3780.873	3735.150	3698.251	3740.752	3717.219	3634.286	3694.109	3653.791	3589.156	3639.493	3623.590	3554.997	
34495.531	33626.035	32777.691	31511.855	29559.461	27722.963	25712.822	23168.246	20110.660	17321.885	14500.075	12637.692	12228.749	12067.769	12349.303	12524.716	12772.686	12899.543	12857.872	12537.306	12581.318	12331.647	11919.442	11477.975	11178.963	10833.847	10438.488	10162.435	9925.361	9685.514	9421.909	9117.374	8758.983	8544.833	8452.472	8276.077	8010.242	7828.142	7790.937	7648.109	7400.139	7344.750	7294.645	7131.972	6936.649	6957.107	6862.432	6654.990	6639.559	6600.086	6446.452	6344.255	6349.436	6240.714	6071.678	6112.982	6041.720	5860.383	5891.904	5851.843	5702.697	5686.269	5672.065	5550.397	5495.074	5502.350	5404.108	5316.999	5342.062	5263.835	5150.688	5190.479	5129.355	4995.164	5048.043	5001.002	4856.777	4912.819	4879.597	4748.788	4784.163	4763.941	4652.500	4674.798	4657.450	4549.875	4560.760	4555.156	4453.537	4454.881	4450.572	4361.731	4355.925	4359.919	4276.934	4266.311	4272.818	4198.947	4181.482	4195.709	4121.694	4105.822	4120.345	4047.761	4035.571	4049.890	3981.824	3975.187	3980.258	3924.396	3908.518	3920.916	3860.477	3856.302	3868.641	3816.779	3787.438	3815.796	3778.285	3763.699	3768.107	3723.510	3706.562	3719.360	3669.417	3672.877	3686.207	3634.979	
38823.832	38005.434	36904.020	35452.918	33482.953	32106.803	30214.594	27066.201	24647.918	21101.893	17214.771	14258.319	13417.817	13339.162	13339.140	13729.104	13955.856	13875.143	14031.969	13482.706	13415.839	13131.186	12759.325	12348.489	11911.868	11448.492	10951.431	10411.700	10215.855	9971.753	9659.810	9268.188	8974.540	8873.578	8662.173	8338.948	8219.990	8133.951	7922.268	7681.489	7679.734	7548.351	7291.170	7280.005	7208.654	7010.302	6922.720	6898.039	6747.238	6602.311	6614.326	6502.242	6314.371	6355.309	6274.854	6076.145	6118.778	6064.207	5893.491	5902.431	5869.113	5722.027	5703.762	5687.873	5560.895	5520.330	5518.830	5408.929	5350.089	5360.500	5265.255	5191.528	5211.743	5129.425	5044.832	5073.155	4999.260	4905.898	4942.939	4877.768	4775.990	4816.241	4766.136	4664.048	4707.427	4655.114	4550.028	4600.957	4555.107	4448.715	4494.803	4456.000	4351.184	4402.132	4365.677	4262.836	4315.264	4281.871	4183.079	4236.746	4200.543	4113.664	4156.789	4131.563	4040.724	4092.869	4061.289	3979.848	4028.020	3998.112	3925.199	3965.885	3938.278	3869.806	3919.841	3893.042	3816.767	3882.435	3845.787	3782.580	3825.897	3796.121	3733.759	3778.769	3747.081	3705.678	3745.788	3709.401	
41375.828	40670.738	39928.176	39335.559	38478.191	37203.855	35306.375	32496.283	29879.986	26030.078	21521.188	16914.393	15055.090	15032.679	15343.598	15557.884	15744.906	15668.410	15395.995	14867.221	14320.578	13817.888	13346.945	12876.072	12375.823	11824.195	11206.356	10826.961	10567.876	10204.503	9730.620	9505.367	9336.899	9030.776	8705.654	8657.460	8461.576	8124.081	8114.119	7990.095	7723.055	7657.563	7584.379	7370.137	7262.343	7227.333	7054.431	6915.755	6910.184	6770.480	6609.781	6626.972	6514.001	6337.831	6372.645	6281.388	6094.475	6142.937	6069.371	5876.708	5934.018	5874.984	5700.051	5742.543	5695.497	5535.710	5565.659	5528.657	5382.011	5401.454	5372.903	5237.620	5248.356	5227.278	5103.183	5107.984	5090.293	4973.308	4975.596	4963.790	4850.081	4846.196	4840.930	4741.506	4736.780	4725.313	4628.945	4626.891	4623.505	4527.184	4523.082	4521.597	4431.864	4430.572	4430.266	4342.203	4346.445	4343.256	4261.572	4265.943	4265.274	4185.479	4193.012	4192.765	4110.906	4126.102	4130.555	4038.676	4069.115	4060.584	3978.864	4009.495	4004.471	3919.543	3971.772	3940.974	3876.700	3926.107	3909.849	3819.429	3882.752	3851.838	3777.739	3832.085	3820.222	3746.679	3800.141	3786.034	
43885.668	43996.660	43834.254	43396.414	42688.316	41658.777	40108.473	38276.094	36405.074	33173.691	27699.252	21872.037	18236.775	17950.150	18493.811	18610.447	17842.799	17488.387	16820.836	16010.386	15113.577	14395.723	13895.251	13329.768	12671.752	11909.739	11577.531	11215.397	10710.605	10258.117	10095.740	9767.277	9322.647	9270.189	9046.605	8661.957	8633.655	8475.180	8158.066	8114.623	7999.761	7731.132	7673.398	7590.712	7359.880	7291.769	7233.968	7033.398	6958.924	6920.367	6744.162	6666.211	6642.476	6486.062	6406.506	6394.240	6254.040	6173.887	6170.550	6043.729	5963.336	5967.009	5851.458	5770.677	5780.071	5674.087	5592.885	5607.000	5509.463	5428.134	5446.167	5355.796	5274.600	5295.977	5213.485	5134.711	5157.372	5077.157	5002.398	5029.764	4951.583	4877.204	4901.174	4832.939	4767.453	4783.424	4713.585	4654.359	4678.748	4609.315	4553.153	4575.848	4511.797	4462.052	4484.657	4420.783	4379.543	4399.342	4338.656	4301.045	4325.330	4257.097	4236.948	4248.949	4186.466	4173.986	4186.945	4119.209	4115.861	4124.272	4051.925	4061.416	4065.889	4002.778	4011.834	4014.970	3963.792	3978.261	3970.478	3906.261	3927.274	3923.838	3855.051	3893.215	3889.029	3820.228	3858.612	3862.407	
43512.758	43914.793	44587.574	45042.391	45264.008	45311.750	45168.102	44636.137	43508.148	41409.340	37626.422	30989.719	24720.918	23343.953	23987.201	22922.537	21249.135	19805.480	18453.209	17069.260	15841.261	15151.579	14356.882	13433.063	12841.058	12397.077	11773.994	11243.077	11000.027	10565.203	10141.204	10005.603	9679.600	9334.270	9255.206	8994.086	8696.782	8652.185	8435.825	8168.029	8147.754	7964.471	7718.141	7715.546	7558.194	7331.215	7342.061	7205.406	6996.404	7016.989	6896.557	6703.927	6731.356	6623.777	6445.525	6477.764	6380.506	6214.340	6249.997	6161.161	6004.650	6042.834	5961.146	5812.191	5852.362	5776.767	5633.644	5675.432	5605.948	5468.422	5511.901	5446.765	5313.896	5358.138	5298.710	5172.540	5217.943	5159.001	5039.565	5089.289	5034.801	4921.806	4961.213	4908.927	4811.555	4843.435	4785.794	4696.983	4734.872	4678.290	4596.889	4631.383	4579.080	4507.473	4539.979	4489.066	4425.896	4459.037	4403.750	4354.224	4383.528	4325.185	4289.507	4313.961	4251.739	4233.763	4248.795	4193.781	4179.463	4192.906	4124.627	4122.639	4134.172	4083.361	4070.763	4103.508	4031.317	4037.239	4043.013	3981.874	3987.747	3999.181	3929.876	3957.528	3963.310	3893.425	3931.866	3927.311	
43784.539	44182.840	44535.652	44828.625	45077.402	45289.746	45671.023	46615.277	47478.270	48063.586	49127.152	47341.871	40625.629	47512.438	33180.875	28030.986	24513.131	21609.623	19171.732	17929.820	16550.457	15128.037	14546.919	13813.142	12882.547	12539.448	12043.045	11350.836	11176.761	10819.560	10276.846	10197.208	9919.682	9479.354	9436.995	9209.369	8829.404	8811.831	8621.577	8283.310	8285.565	8124.712	7820.563	7836.941	7698.661	7425.446	7451.954	7331.387	7085.940	7119.246	7012.273	6790.859	6828.501	6732.058	6530.601	6571.042	6483.008	6297.218	6339.579	6258.497	6084.565	6128.412	6053.429	5888.493	5933.596	5863.729	5705.489	5751.127	5687.823	5537.237	5584.729	5524.023	5379.071	5426.428	5370.675	5233.318	5281.781	5227.665	5097.502	5150.317	5104.460	4985.168	5027.268	4975.680	4873.875	4910.423	4852.642	4760.634	4798.559	4741.770	4660.418	4694.675	4640.911	4571.760	4603.663	4551.048	4492.625	4524.542	4464.920	4425.469	4446.954	4392.384	4359.338	4381.298	4321.429	4300.724	4321.106	4260.128	4254.775	4265.545	4198.486	4193.532	4213.680	4141.072	4165.578	4176.745	4099.056	4109.140	4121.826	4040.496	4068.779	4069.469	4001.931	4030.639	4035.716	3967.446	4003.289	4218.720	
44962.273	44456.414	43830.602	43074.582	43336.691	43587.348	43914.801	44469.590	45215.266	46558.598	49316.867	56413.625	53959.129	53882.914	37255.492	30745.326	25883.658	22227.125	19816.176	18272.371	16698.543	15532.842	14818.988	13941.002	13228.575	12812.472	12204.296	11719.869	11456.797	11003.223	10637.666	10459.877	10100.601	9790.498	9668.525	9373.646	9092.624	9010.378	8764.670	8507.101	8456.448	8249.895	8016.282	7988.275	7811.091	7601.737	7589.681	7435.107	7248.375	7247.511	7110.177	6942.625	6949.594	6825.757	6673.033	6685.769	6572.822	6430.523	6447.815	6344.124	6208.742	6229.904	6134.335	6003.861	6028.338	5939.761	5812.975	5839.880	5759.001	5637.471	5667.347	5590.632	5473.566	5504.366	5432.755	5321.481	5354.055	5287.249	5181.729	5216.766	5160.280	5067.761	5099.672	5033.807	4955.041	4983.130	4913.918	4845.534	4870.149	4800.773	4744.667	4766.133	4699.538	4655.562	4676.152	4608.446	4579.103	4594.634	4526.230	4509.055	4520.865	4452.234	4446.264	4451.218	4387.057	4384.959	4393.585	4320.404	4335.632	4340.146	4263.437	4281.866	4282.476	4199.760	4255.885	4248.854	4158.351	4199.419	4188.039	4104.263	4150.951	4144.847	4066.403	4114.293	4107.292	4123.517	4363.089	4552.241	
47552.027	47376.070	46901.266	46218.691	45276.152	44127.297	42766.219	41426.227	39878.316	39002.371	37277.668	40832.285	40004.852	44979.711	38118.363	31100.057	26402.305	22895.734	20602.305	18906.738	17475.164	16152.863	15124.109	14488.615	13774.671	12964.930	12643.810	12223.383	11664.301	11346.794	11086.413	10676.654	10335.886	10178.498	9871.485	9510.472	9425.914	9193.688	8828.326	8796.656	8621.599	8305.484	8272.884	8139.796	7868.803	7833.886	7731.270	7494.963	7461.418	7381.357	7171.911	7139.590	7076.573	6888.508	6855.313	6805.689	6635.199	6598.943	6560.375	6404.763	6364.248	6335.037	6192.385	6147.653	6126.370	5995.066	5947.328	5933.041	5811.592	5762.511	5753.498	5640.537	5592.258	5587.028	5480.721	5433.990	5431.867	5333.731	5289.767	5287.958	5199.405	5166.509	5173.602	5079.164	5052.070	5055.945	4963.650	4946.621	4944.583	4850.177	4844.671	4840.536	4750.196	4754.939	4751.018	4659.206	4677.809	4667.124	4581.324	4603.799	4597.037	4504.876	4539.533	4528.142	4436.910	4482.489	4465.925	4372.804	4423.477	4412.629	4321.624	4381.088	4340.966	4282.346	4338.562	4318.341	4238.362	4288.639	4254.118	4192.535	4238.493	4219.839	4153.795	4202.411	4318.792	4510.322	4752.413	4876.748	
